1.885176,0.113806,1.58575,1.220084,-0.105079,0.127001,0.029333,2.91964,1.885176,
1.100269,0.880709,1.177037,0.339194,-0.081307,-0.062426,-0.237974,2.39694,1.100269,
0.536764,1.373249,1.806995,1.387727,-0.185685,-0.152122,0.283288,4.567971,0.536764,
0.789943,0.754258,1.511232,0.662345,-0.122662,-0.122813,-0.084459,2.927835,0.789943,
1.291411,0.854582,0.37159,1.405698,-0.031728,0.120013,-0.207032,2.63187,1.291411,
1.211285,0.5689,1.249474,0.991651,-0.05577,0.012022,-0.115,2.810025,1.211285,
1.637142,0.889636,1.27383,1.553275,-0.069622,-0.073482,0.032903,3.716741,1.637142,
0.970351,0.480623,1.055587,0.479519,0.069999,0.150209,-0.22191,2.015729,0.970351,
2.139882,0.052016,0.684633,0.623732,-0.37521,0.528207,-0.032874,1.360381,2.139882,
0.713592,0.041979,0.018737,0.256141,0.556266,0.467414,0.264185,0.316857,0.713592,
1.153052,0.967984,1.797284,1.491474,-0.111435,-0.127044,0.209372,4.256742,1.153052,
0.471232,0.210851,1.240803,0.637427,0.204785,0.054864,-0.137173,2.089081,0.471232,
1.690479,0.825947,0.036432,0.549442,-0.128142,0.455316,-0.261732,1.411821,1.690479,
0.843239,0.072346,1.625977,0.356822,0.08944,0.113451,-0.09927,2.055145,0.843239,
1.409728,0.130665,0.25389,1.391443,0.011928,0.51702,0.017573,1.775998,1.409728,
0.411527,1.292477,1.397036,1.116599,-0.2677,-0.172482,0.091071,3.806112,0.411527,
2.064307,1.079088,0.548164,1.255352,-0.053072,0.011402,-0.210354,2.882604,2.064307,
2.028428,1.482705,1.911325,0.539864,0.071694,-0.249048,0.272542,3.933894,2.028428,
0.104557,1.337744,1.620423,0.982915,-0.280631,-0.103218,0.172515,3.941082,0.104557,
1.338579,0.666732,0.42106,0.692469,0.009352,0.330918,-0.256293,1.780261,1.338579,
1.547016,0.139803,1.196638,1.088072,-0.069145,0.243484,-0.066294,2.424513,1.547016,
0.267088,0.56915,0.066337,0.934257,0.466458,0.06071,-0.164067,1.569744,0.267088,
0.05885,1.077264,0.141914,1.314116,0.099663,-0.068738,-0.262056,2.533294,0.05885,
1.326611,1.030761,0.27755,1.024089,-0.043081,0.101047,-0.294175,2.3324,1.326611,
2.012971,0.124219,1.423867,0.166229,-0.206019,0.324068,-0.138926,1.714315,2.012971,
1.564733,0.867644,0.027373,0.469988,-0.072308,0.443222,-0.273424,1.365005,1.564733,
1.761352,0.677736,1.786494,0.065623,-0.057607,-0.068925,-0.108544,2.529853,1.761352,
0.342924,1.336237,0.047678,0.174771,0.133698,-0.013895,-0.391417,1.558686,0.342924,
0.761604,0.142063,0.329322,0.683711,0.422522,0.397949,0.008049,1.155096,0.761604,
0.161305,0.652434,0.547562,0.778538,0.279034,-0.026662,-0.251766,1.978534,0.161305,
0.100924,1.174432,0.00805,1.405126,0.072221,-0.066539,-0.261657,2.587608,0.100924,
1.770081,1.306657,1.565179,0.335402,-0.009339,-0.302915,0.015687,3.207238,1.770081,
1.475975,0.534759,0.345781,1.359348,-0.042869,0.327194,-0.153951,2.239888,1.475975,
0.721491,0.929867,0.542643,0.534228,0.073893,0.052272,-0.323428,2.006738,0.721491,
1.495492,0.924225,0.131378,0.389954,-0.046169,0.373673,-0.309335,1.445557,1.495492,
1.895417,0.670686,0.704446,1.088231,-0.124839,0.183661,-0.206699,2.463363,1.895417,
0.082335,0.950216,1.60868,0.149312,-0.182263,-0.089278,-0.11266,2.708208,0.082335,
2.002454,0.677303,0.942442,0.351267,-0.147172,0.202995,-0.274956,1.971012,2.002454,
0.728943,1.33647,1.592611,0.087972,-0.299884,-0.27913,-0.012864,3.017053,0.728943,
1.920204,0.571173,1.531137,1.200696,-0.058975,-0.005869,0.014375,3.303006,1.920204,
0.104581,0.56535,1.849355,0.953202,-0.097422,-0.083994,0.07872,3.367907,0.104581,
2.108267,1.479544,0.863884,0.690901,0.093234,-0.226133,-0.142467,3.034329,2.108267,
1.042853,1.12274,1.365755,0.991917,-0.174877,-0.226562,0.006164,3.480412,1.042853,
1.588024,0.98157,0.896282,0.615751,-0.074509,-0.026579,-0.257678,2.493603,1.588024,
1.323905,1.436872,0.020014,0.816072,-0.077235,-0.036221,-0.349544,2.272958,1.323905,
0.368171,0.167618,1.003754,0.194482,0.426589,0.105,-0.129935,1.365854,0.368171,
1.260014,0.855581,0.60722,0.568842,-0.016545,0.147873,-0.306913,2.031643,1.260014,
1.590667,0.892546,0.362819,1.434543,-0.07747,0.126512,-0.205801,2.689908,1.590667,
1.436017,1.268051,0.525085,0.609125,-0.08404,-0.081758,-0.315047,2.402261,1.436017,
0.160505,1.344939,0.743416,1.056429,-0.227684,-0.108957,-0.150962,3.144784,0.160505,
1.495055,1.143662,1.531016,1.379002,-0.088309,-0.183888,0.140066,4.05368,1.495055,
0.177157,0.232025,0.163639,1.111264,0.563785,0.029477,-0.018908,1.506928,0.177157,
1.55246,0.214521,1.191132,1.102918,-0.071077,0.211887,-0.077878,2.508571,1.55246,
2.13172,0.663213,1.758352,1.305311,-0.021878,-0.026366,0.125569,3.726876,2.13172,
1.889564,1.239238,0.959961,0.978841,-0.005043,-0.177025,-0.120178,3.17804,1.889564,
0.640365,1.030149,0.711863,1.41804,-0.085027,-0.090106,-0.141644,3.160052,0.640365,
1.651412,0.012052,0.004445,0.251981,-0.139529,0.807777,0.294024,0.268478,1.651412,
1.394399,0.120325,0.184072,0.682494,0.049566,0.679137,0.070185,0.986891,1.394399,
1.495059,0.207702,1.31462,0.434256,-0.053909,0.269428,-0.149989,1.956578,1.495059,
1.470071,0.663219,1.76191,0.660516,-0.086063,-0.120762,-0.002732,3.085645,1.470071,
0.619617,0.853208,0.877314,0.382207,0.036359,-0.004053,-0.296459,2.112729,0.619617,
1.353541,0.242935,1.263356,1.200419,-0.037663,0.144993,-0.052962,2.70671,1.353541,
0.814508,0.105337,1.052286,0.820775,0.195698,0.213795,-0.097137,1.978398,0.814508,
1.817326,0.313698,0.413548,0.941138,-0.195108,0.504598,-0.111769,1.668384,1.817326,
2.146579,0.099608,0.58989,1.473334,-0.29328,0.395717,-0.006789,2.162832,2.146579,
0.349204,0.507784,0.716616,0.632176,0.291244,0.04492,-0.226425,1.856576,0.349204,
1.120238,0.725307,1.01099,0.560307,-0.027196,0.050689,-0.246162,2.296604,1.120238,
1.669109,0.391591,0.431643,1.536394,-0.108681,0.352521,-0.089226,2.359628,1.669109,
0.681761,0.464102,1.843696,0.882252,-0.095016,-0.096991,0.048861,3.19005,0.681761,
1.385486,1.418845,1.727497,0.247896,-0.14002,-0.367515,0.115637,3.394238,1.385486,
0.120379,0.967611,0.713798,1.173464,-0.01969,-0.07575,-0.197487,2.854873,0.120379,
0.683559,1.134984,0.059906,0.745025,0.101446,0.063068,-0.344223,1.939915,0.683559,
0.633743,1.324932,1.405996,1.170816,-0.253795,-0.214304,0.113292,3.901744,0.633743,
