0.311051,1.303303,0.509821,0.283231,-0.058232,-0.082742,-0.357416,2.096355,0.311051,
1.418506,0.682221,1.096306,0.867583,-0.067338,0.032892,-0.176578,2.64611,1.418506,
2.129223,0.27243,1.385426,1.526032,-0.119447,0.129118,0.037189,3.183888,2.129223,
1.840655,1.268317,1.091202,0.638152,-0.006222,-0.218842,-0.134974,2.997671,1.840655,
1.7009,1.100243,1.154453,0.075155,-0.059077,-0.107121,-0.256977,2.329851,1.7009,
2.140452,1.455007,0.43433,1.341575,0.047296,-0.132001,-0.158504,3.230912,2.140452,
1.945117,0.811901,0.153861,0.717697,-0.206849,0.37627,-0.275956,1.683459,1.945117,
0.770261,0.60544,0.682769,0.090971,0.23972,0.229407,-0.260941,1.37918,0.770261,
1.313108,0.304736,0.172458,1.3321,0.05698,0.472274,-0.052834,1.809294,1.313108,
1.1924,0.530449,1.551101,0.459499,-0.065387,-0.016873,-0.13167,2.541049,1.1924,
0.295788,1.070733,1.788617,1.061299,-0.21042,-0.129202,0.17406,3.920649,0.295788,
1.447949,0.594262,1.780577,0.834798,-0.085829,-0.101472,0.030995,3.209637,1.447949,
1.025784,0.817897,0.956523,1.534087,-0.066457,-0.042714,-0.070526,3.308507,1.025784,
0.830163,0.313983,0.746386,1.014644,0.184218,0.211434,-0.138406,2.075013,0.830163,
2.059163,0.406714,1.176973,0.156629,-0.200672,0.288231,-0.219618,1.740316,2.059163,
0.729756,0.699448,1.811506,0.735475,-0.149273,-0.144696,0.039631,3.246429,0.729756,
1.535179,0.633104,1.350553,0.304167,-0.073092,0.049532,-0.208287,2.287824,1.535179,
0.568385,0.510876,0.554594,0.864323,0.26154,0.12962,-0.205922,1.929793,0.568385,
0.573045,1.137162,0.543659,0.961128,-0.07216,-0.083342,-0.264294,2.641949,0.573045,
0.823201,1.347531,0.514282,0.526434,-0.129746,-0.131613,-0.319068,2.388247,0.823201,
0.875236,0.307921,1.21088,0.377137,0.122595,0.167784,-0.183478,1.895938,0.875236,
0.566759,0.814923,0.112412,0.932747,0.251037,0.122114,-0.263499,1.860082,0.566759,
1.178224,1.029115,1.570395,0.181068,-0.1488,-0.220703,-0.102917,2.780578,1.178224,
1.502518,0.720682,1.681076,0.375258,-0.082146,-0.112171,-0.0841,2.777016,1.502518,
0.748815,0.875167,1.443606,1.073353,-0.148597,-0.145589,-0.003003,3.392126,0.748815,
0.081589,0.614089,0.564572,0.722138,0.314849,-0.048505,-0.246449,1.900799,0.081589,
0.946735,0.919617,1.004186,1.292716,-0.099428,-0.097383,-0.099326,3.216519,0.946735,
2.165156,0.707347,1.177552,0.088047,-0.128109,0.139604,-0.269801,1.972946,2.165156,
0.300674,1.424293,1.552653,0.357306,-0.366924,-0.178522,0.060829,3.334252,0.300674,
1.791144,0.472805,1.517263,0.774933,-0.077158,0.034124,-0.084926,2.765001,1.791144,
0.705698,0.382574,0.815532,1.164923,0.155664,0.116998,-0.135709,2.363029,0.705698,
1.712703,0.429627,0.879572,1.213665,-0.10461,0.223143,-0.131414,2.522864,1.712703,
0.175849,1.059074,1.438611,0.488908,-0.222337,-0.111018,-0.086381,2.986593,0.175849,
