0.978275,0.921038,0.502597,0.786881,0.016861,0.075577,-0.298247,2.210516,0.978275,
0.811527,0.50426,1.130541,1.475876,0.003955,0.009858,-0.042989,3.110677,0.811527,
1.35994,0.364662,0.276932,0.312854,0.063355,0.622945,-0.071599,0.954448,1.35994,
0.937984,1.160587,1.748455,1.13099,-0.182114,-0.210202,0.191133,4.040032,0.937984,
0.076868,0.963844,0.873698,0.22256,0.049645,-0.070511,-0.316699,2.060102,0.076868,
0.671227,0.122275,1.764191,0.512172,0.042634,0.012182,-0.059649,2.398638,0.671227,
1.566255,0.594091,0.026404,0.103638,-0.071998,0.660451,-0.095733,0.724133,1.566255,
0.734713,0.352002,1.193514,1.140023,0.059238,0.04329,-0.08872,2.685539,0.734713,
0.919367,0.667294,1.896891,0.038511,-0.123775,-0.129588,-0.072918,2.602696,0.919367,
1.642838,0.146466,1.271568,0.880482,-0.092355,0.24858,-0.09117,2.298516,1.642838,
1.266929,0.339972,0.704096,0.314646,0.078979,0.45764,-0.165402,1.358714,1.266929,
0.437293,0.04287,0.525104,0.563662,0.557627,0.207584,0.018779,1.131636,0.437293,
1.072409,0.777107,0.694022,0.627731,0.021093,0.123958,-0.284248,2.09886,1.072409,
0.489148,1.157364,0.221292,0.815078,0.048249,-0.021764,-0.334303,2.193734,0.489148,
1.90506,0.729268,1.103998,1.131958,-0.070889,0.02472,-0.120532,2.965224,1.90506,
0.767564,0.638312,0.833589,0.632034,0.097504,0.09037,-0.252108,2.103935,0.767564,
0.335217,0.570865,1.731749,1.263198,-0.079288,-0.089851,0.097163,3.565812,0.335217,
0.194636,0.391795,1.625428,1.059714,-0.006878,-0.07208,0.004249,3.076937,0.194636,
0.847384,0.619641,0.70446,0.055903,0.20557,0.246786,-0.266807,1.380004,0.847384,
1.640865,0.015499,1.111027,1.024187,-0.098707,0.345661,-0.04972,2.150713,1.640865,
0.420262,1.012625,0.78013,1.223914,-0.082176,-0.091522,-0.16675,3.016669,0.420262,
0.755985,0.354758,0.96432,0.378874,0.21536,0.19699,-0.198619,1.697952,0.755985,
