-2.150599,1.11677,1.366727,0.152165,0.173221,0.209788,-0.167249,2.635662,-2.150599,
1.961197,-1.118382,-0.568561,1.342,-0.203193,0.353762,0.94782,-0.344943,1.961197,
-2.028381,-0.314312,-0.012487,1.312267,-0.237191,-0.585159,0.354293,0.985468,-2.028381,
-0.495748,-0.313476,0.819027,-0.235261,0.702784,-0.426739,0.272831,0.27029,-0.495748,
1.704839,0.393918,1.799153,1.227957,-0.071324,-0.01225,0.098191,3.421028,1.704839,
-0.22526,1.017994,0.839386,1.246874,-0.056352,-0.056353,-0.145035,3.104254,-0.22526,
-1.408503,-0.93341,1.451373,-1.428108,0.167058,-0.580378,0.642712,-0.910145,-1.408503,
-0.30296,0.730661,-0.442979,0.551428,0.647344,-0.266938,-0.07088,0.83911,-0.30296,
0.807671,-1.010272,-1.350583,0.788885,-0.032331,-0.028972,1.000044,-1.57197,0.807671,
1.925787,-0.559973,-0.027743,0.735522,-0.32125,0.702978,0.624744,0.147806,1.925787,
-1.071759,-1.461492,-0.861285,-0.220271,-0.060105,0.195199,0.958243,-2.543048,-1.071759,
-2.15556,0.66069,0.08826,1.242559,-0.149093,-0.278286,-0.189829,1.991509,-2.15556,
-2.019341,-0.102901,-0.435967,0.455514,-0.268176,-0.665136,0.534758,-0.083354,-2.019341,
-1.462204,-1.173707,-1.399088,-0.116103,0.049061,0.225748,0.862039,-2.688898,-1.462204,
-1.117218,1.423177,1.915342,1.252711,-0.009996,0.125938,0.320623,4.59123,-1.117218,
0.62314,-1.172423,-1.230878,0.790961,-0.065965,-0.076855,1.014581,-1.61234,0.62314,
0.677532,0.071489,1.534429,-1.039973,0.357661,0.267164,-0.026952,0.565945,0.677532,
-2.147392,1.06857,0.794903,0.159667,0.046724,0.016053,-0.335001,2.02314,-2.147392,
-1.17022,0.141262,0.670773,-0.472587,0.349405,-0.691254,0.063751,0.339448,-1.17022,
-1.270217,0.402953,-0.255414,-1.205722,0.272148,-0.669075,0.388359,-1.058183,-1.270217,
1.571564,0.223731,1.424921,-0.205902,-0.075269,0.350208,-0.168068,1.44275,1.571564,
1.524817,-0.933044,-0.015862,-1.247352,-0.063423,0.246429,0.974092,-2.196258,1.524817,
0.65011,1.069948,-1.222223,0.188144,0.474421,0.335556,0.125167,0.035869,0.65011,
-0.031999,0.338631,1.225724,-0.296268,0.399968,-0.087688,-0.194015,1.268087,-0.031999,
2.07373,0.975029,-1.259542,0.881612,-0.371112,0.591302,0.060661,0.597099,2.07373,
0.995373,0.018512,-0.797616,1.434036,0.315817,0.543078,0.398977,0.654932,0.995373,
-1.677427,-1.083397,0.654656,-0.973314,0.026311,-0.442917,0.935987,-1.402055,-1.677427,
0.540624,-0.565333,0.606419,0.327506,0.605189,0.322149,0.432056,0.368592,0.540624,
