-1.311031,-1.430629,-0.433038,-0.945785,0.026076,0.155351,0.963539,-2.809452,-1.311031,
1.254333,0.654598,1.189944,-0.032459,-0.01845,0.137975,-0.271202,1.812083,1.254333,
0.861348,-0.735118,0.721052,-0.156328,0.419561,0.506096,0.598668,-0.170394,0.861348,
0.430002,0.520705,-1.604403,0.679716,0.534284,0.191202,0.51301,-0.403982,0.430002,
0.40248,-1.065278,1.820454,1.265679,0.232934,0.042664,0.258233,2.020855,0.40248,
1.158623,0.20663,-1.176933,-1.034887,0.089782,0.332478,0.695026,-2.00519,1.158623,
-1.735582,-0.086152,-1.164626,0.899712,-0.028804,-0.605811,0.694028,-0.351066,-1.735582,
0.408981,0.412653,1.179925,0.556998,0.156807,0.012076,-0.189725,2.149576,0.408981,
-0.247735,0.220771,1.384762,-0.588289,0.450277,-0.181948,-0.137884,1.017244,-0.247735,
0.769663,-1.211619,0.978515,-0.230364,0.370311,0.355551,0.791381,-0.463468,0.769663,
0.216126,0.721269,0.04601,1.165524,0.355233,0.008269,-0.211906,1.932803,0.216126,
-1.033346,1.300742,0.348598,-0.862591,0.197596,-0.261846,-0.330465,0.786749,-1.033346,
-0.608377,0.986441,0.744862,0.482386,0.08262,-0.089233,-0.308684,2.213689,-0.608377,
-1.779161,0.719049,1.207295,0.114632,0.054211,-0.075139,-0.26296,2.040976,-1.779161,
-1.160397,0.113779,-1.2428,-1.035988,0.20293,-0.338258,0.725599,-2.165009,-1.160397,
0.785958,0.116048,0.277527,-0.148125,0.501362,0.502042,0.175876,0.24545,0.785958,
-2.082154,-0.004488,0.994262,1.480033,-0.091817,-0.243482,0.018425,2.469807,-2.082154,
-2.055733,-1.026528,-0.019437,-0.57491,-0.082812,-0.248137,1.042738,-1.620875,-2.055733,
1.568934,0.965217,1.520597,-1.272212,-0.07482,0.096614,-0.239715,1.213602,1.568934,
-1.942981,-1.014264,-0.005127,-0.911359,-0.026419,-0.21937,1.024088,-1.93075,-1.942981,
-0.102585,1.238186,-0.832572,1.273288,0.36061,-0.110939,-0.234966,1.678902,-0.102585,
1.597415,0.641942,-0.941392,1.018168,-0.093304,0.690469,0.112538,0.718718,1.597415,
-1.984192,-0.341439,-0.031675,-1.057929,-0.170347,-0.514761,0.759515,-1.431043,-1.984192,
-0.273808,-1.240044,0.46785,-0.734511,0.34771,-0.164169,1.027731,-1.506705,-0.273808,
