0.18498002221050408,0.1750733514891543,0.1750733514891543,0.17271972460253746,0.17271972460253746,0.17271972460253746,0.17271972460253746,0.17271972460253746,0.17271972460253746,0.16968014290555603,0.16968014290555603,0.16968014290555603,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,0.16719618695189234,
0.10236335586127743,0.09972412525146925,0.09972412525146925,0.09972412525146925,0.09972412525146925,0.09972412525146925,0.08413833176679045,0.08413833176679045,0.08413833176679045,0.08413833176679045,0.08413833176679045,0.08413833176679045,0.08328643454870392,0.08328643454870392,0.07617504160890712,0.07617504160890712,0.07617504160890712,0.07617504160890712,0.07617504160890712,0.07617504160890712,0.07617504160890712,
0.23077230507229413,0.23077230507229413,0.22921528067917807,0.22921528067917807,0.22921528067917807,0.21217159868769014,0.21217159868769014,0.2077071339248955,0.2077071339248955,0.20084411691728543,0.1975152382743459,0.1975152382743459,0.1975152382743459,0.1975152382743459,0.1975152382743459,0.1975152382743459,0.1975152382743459,0.1538659015357041,0.1538659015357041,0.1538659015357041,0.1538659015357041,
0.14282821585945102,0.14282821585945102,0.14282821585945102,0.11865960532756352,0.11865960532756352,0.11579631421942524,0.09931143618503294,0.09931143618503294,0.09931143618503294,0.09931143618503294,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,0.09610242956317444,
0.05394894115843472,0.05394894115843472,0.05394894115843472,0.05394894115843472,0.05394894115843472,0.05394894115843472,0.033737000474264194,0.033737000474264194,0.033737000474264194,0.033737000474264194,0.033737000474264194,0.033737000474264194,0.033737000474264194,0.026162197270016806,0.026162197270016806,0.026162197270016806,0.026162197270016806,0.026162197270016806,0.026162197270016806,0.015626648316646095,0.015626648316646095,
0.17383852873885708,0.14597980873667124,0.14597980873667124,0.1413904258938405,0.1413904258938405,0.11822505835185212,0.11574722149117331,0.11574722149117331,0.11574722149117331,0.11574722149117331,0.098724038583925,0.098724038583925,0.098724038583925,0.098724038583925,0.098724038583925,0.098724038583925,0.098724038583925,0.07882641890616747,0.07882641890616747,0.07882641890616747,0.07882641890616747,
0.1671436471796899,0.1671436471796899,0.1335873637415455,0.1335873637415455,0.1335873637415455,0.1335873637415455,0.1335873637415455,0.12189056567030856,0.1152464565958135,0.1152464565958135,0.1152464565958135,0.1152464565958135,0.1152464565958135,0.1152464565958135,0.1152464565958135,0.1137751253208451,0.1137751253208451,0.1137751253208451,0.1137751253208451,0.1137751253208451,0.1137751253208451,
0.022607444095891778,0.022607444095891778,0.022607444095891778,0.022607444095891778,0.010427934356094107,0.010427934356094107,0.010427934356094107,0.010427934356094107,0.010427934356094107,0.010427934356094107,0.010427934356094107,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,0.009553863515647978,
0.06354471272274333,0.04629758236675517,0.04629758236675517,0.04629758236675517,0.04629758236675517,0.041267295409322106,0.03883805800675017,0.03883805800675017,0.03883805800675017,0.03883805800675017,0.03883805800675017,0.03883805800675017,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,0.02857783644034299,
0.1479612891426017,0.1479612891426017,0.1427384939850544,0.1427384939850544,0.1427384939850544,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,0.14027338986913696,
